,Unnamed: 0,customer_id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign,amount,paid_flg,customer_rank,arrears_at,arrears_count,bill_updage_count
6948,6948,204895742,1,1,29,13,3,17,#,0,H,20,1,L,947,1,5,3,10,0
5732,5732,962694863,1,1,29,9,4,1,12,0,T,25,1,L,1080,0,100,99,0,0
4097,4097,985854273,1,2,64,**,2,1,12,500,T,62,1,L,240,0,30,6,2,0
5730,5730,958098579,1,1,39,14,4,1,11,0,T,32,1,L,400,0,100,99,0,1
7034,7034,603651998,1,2,55,28,4,8,#,0,K,35,1,a,18720,0,100,99,0,1
58,58,243067102,1,2,30,27,2,1,#,0,K,28,1,L,540,0,100,99,0,0
833,833,950115391,1,2,39,**,4,1,#,0,T,31,1,L,16800,0,90,99,0,0
4236,4236,245976980,1,2,43,10,4,1,#,500,T,43,1,L,120,0,80,99,0,0
1917,1917,980767892,1,2,54,**,4,1,11,0,K,49,1,L,324,0,100,99,0,0
5953,5953,988530905,1,1,52,9,2,1,#,0,T,51,1,L,760,0,40,99,0,1
5170,5170,509329393,1,1,46,23,4,1,#,0,C,39,1,L,980,0,30,7,1,2
6162,6162,961065057,1,2,25,**,3,17,11,0,H,18,1,L,1300,0,70,99,0,0
6668,6668,257613680,1,2,72,**,4,1,11,0,T,72,1,a,1620,0,30,99,0,1
6427,6427,240140522,1,1,36,12,3,1,#,500,T,35,#,#,999,0,3,11,2,1
6551,6551,951518763,1,1,26,**,2,1,11,0,T,21,1,L,2600,0,50,99,0,0
7521,7521,247739083,1,1,48,**,2,1,#,500,D,48,0,#,3000,0,3,9,4,0
7213,7213,972772489,1,1,17,14,4,99,#,0,T,52,1,L,1200,0,20,99,0,0
2475,2475,258927343,1,1,55,**,4,1,12,0,Q,55,1,a,1,0,30,99,0,0
81,81,951584064,1,2,32,**,4,1,#,0,T,26,1,L,1007,0,100,99,0,1
1456,1456,606571405,1,2,41,**,4,1,12,0,K,31,1,L,324,0,100,99,0,0
5764,5764,248571522,1,2,54,28,4,1,12,0,K,53,1,L,31710,0,50,99,0,0
2935,2935,962425419,1,2,19,14,2,1,#,0,T,47,1,a,2060,0,20,11,2,1
799,799,500910579,1,2,53,23,4,1,#,0,C,33,1,L,302,0,100,99,0,0
7378,7378,965314202,1,2,25,**,2,1,11,0,H,22,1,L,1350,0,60,99,0,0
199,199,259985749,1,2,49,38,4,1,#,0,S,49,1,a,1,0,30,99,0,0
6533,6533,251113381,1,2,16,42,2,1,#,500,Q,69,1,L,120,0,20,99,0,0
1277,1277,249276861,1,2,33,12,4,1,12,0,T,33,1,L,400,0,90,99,0,0
38,38,981017327,1,2,70,38,2,1,12,0,T,67,1,a,1,0,40,99,0,0
5683,5683,977296911,1,1,51,**,2,1,11,500,T,46,1,L,2052,0,100,4,3,0
61,61,972635973,1,2,40,38,4,8,11,0,S,37,1,L,452,0,100,99,0,0
7098,7098,253850145,1,1,30,13,4,1,#,0,T,30,1,L,400,0,60,99,0,0
2282,2282,945170490,1,1,27,27,4,17,#,0,K,20,1,L,980,0,50,10,3,0
4729,4729,969594465,1,1,29,13,4,1,12,0,T,25,1,L,10000,0,90,99,0,1
4869,4869,959766341,1,2,38,13,2,1,11,0,T,32,1,a,400,0,70,99,0,0
5318,5318,949679446,1,1,25,40,4,1,#,0,T,19,1,L,211,0,70,99,0,1
5785,5785,323055637,1,2,41,41,3,6,#,0,T,24,1,L,980,0,70,99,0,0
4106,4106,991512938,1,2,23,10,2,8,#,0,T,16,1,a,5130,0,10,10,3,1
2068,2068,995512695,1,2,27,**,2,1,12,500,T,26,#,#,120,0,50,99,0,1
1232,1232,255671523,1,1,50,**,4,1,#,500,C,50,1,L,540,0,30,99,0,1
5825,5825,946392607,1,2,17,13,2,1,#,0,T,39,1,L,324,0,20,4,1,0
6003,6003,997300537,1,2,17,27,4,8,12,0,K,49,1,L,3630,0,20,99,0,0
5564,5564,205099598,1,2,30,4,2,1,11,0,H,21,1,L,324,0,80,99,0,1
762,762,244023958,1,2,25,**,2,1,12,0,T,22,1,a,240,0,50,99,0,0
5365,5365,240773811,1,1,16,**,4,1,#,500,N,39,1,L,980,0,20,99,0,1
5940,5940,948144018,1,2,38,13,4,10,11,0,T,32,1,L,324,0,100,99,0,0
663,663,244989538,1,2,28,29,4,1,12,500,K,25,1,L,648,0,90,99,0,0
3785,3785,969433070,1,2,26,27,3,1,11,0,S,23,1,L,1007,1,3,10,3,1
2871,2871,940807161,1,2,35,23,4,1,#,0,C,26,1,a,1,0,90,99,0,0
6383,6383,969220752,1,2,21,33,2,17,12,0,N,17,1,L,540,0,50,99,0,1
5572,5572,250690959,1,1,27,29,4,1,12,0,K,26,1,L,3065,0,80,99,0,0
6881,6881,995828751,1,1,47,23,4,99,#,0,C,44,1,R,324,0,100,99,0,0
4247,4247,248797454,1,2,49,**,2,1,12,0,K,49,1,a,250,0,40,99,0,0
3482,3482,994457990,1,2,61,**,4,1,#,500,C,60,1,L,360,0,50,99,0,0
5684,5684,995701122,1,1,56,35,2,1,11,0,N,53,1,L,1134,0,50,99,0,1
947,947,243207663,1,2,30,**,2,1,11,0,Q,30,1,L,296,0,50,99,0,1
7509,7509,900193005,1,1,49,**,4,99,#,0,Q,26,1,a,30,0,100,99,0,0
4990,4990,251895981,1,1,65,**,2,1,#,500,K,65,#,#,1,0,30,99,0,0
868,868,996010332,1,2,28,**,4,1,12,0,T,28,1,L,1007,0,90,99,0,0
1853,1853,952333710,1,2,32,16,2,10,#,0,K,24,1,a,324,0,100,99,0,0
6777,6777,970700790,1,2,24,**,4,1,11,0,H,20,1,L,2674,0,100,99,0,0
7072,7072,997232420,1,2,52,27,4,8,#,500,K,52,1,L,250,0,70,99,0,0
4073,4073,960725093,1,1,39,**,2,1,11,0,C,35,1,L,5611,0,60,99,0,1
6723,6723,998076544,1,2,2,46,2,1,#,500,Q,30,1,L,1007,0,2,99,0,1
5169,5169,961913591,1,1,22,14,4,1,#,0,N,15,1,a,1007,0,110,99,0,2
6871,6871,244836075,1,2,48,14,2,1,12,500,T,47,1,L,540,0,50,99,0,1
1113,1113,988360876,1,1,55,23,4,1,12,0,C,53,1,L,30000,0,90,99,0,1
60,60,944122135,1,2,25,27,3,1,12,0,K,19,1,L,324,0,100,99,0,0
1874,1874,507900561,1,1,39,23,4,1,#,0,C,25,1,a,648,0,100,99,0,0
5999,5999,326490380,1,1,60,12,4,1,11,0,T,50,1,L,25200,0,50,99,0,0
4516,4516,250545184,1,2,64,**,3,1,12,0,Q,62,1,a,501,0,30,99,0,0
945,945,956301346,1,2,31,13,4,1,#,0,T,23,1,a,11439,0,90,99,0,1
4612,4612,513487100,1,1,40,23,4,1,#,0,C,23,1,R,17584,0,100,99,0,1
4412,4412,248588237,1,2,23,13,4,1,12,0,D,22,1,a,1967,0,80,99,0,1
3701,3701,987795066,1,2,37,23,4,1,11,0,C,33,1,L,480,0,100,99,0,0
3267,3267,991317581,1,1,55,27,2,8,#,500,K,54,1,L,269,1,100,4,9,0
2232,2232,994292216,1,2,43,23,2,1,#,0,C,42,1,L,120,0,50,99,0,0
4972,4972,988234224,1,2,49,**,4,1,12,500,T,54,1,L,540,0,100,99,0,0
5273,5273,968704693,1,1,23,14,2,17,12,0,T,19,1,L,3226,0,60,99,0,1
3763,3763,944361928,1,2,44,27,4,10,11,0,K,38,1,L,324,0,100,99,0,0
2592,2592,961045986,1,2,63,40,4,1,11,0,T,59,1,a,324,0,100,99,0,0
4495,4495,304214607,1,1,54,14,2,99,#,0,T,36,1,a,2492,0,40,10,3,1
5395,5395,506861314,1,2,42,22,4,1,#,0,C,27,1,L,120,0,50,99,0,0
7235,7235,803968550,1,1,32,34,2,1,#,0,N,17,1,L,600,0,100,10,3,0
6349,6349,972269324,1,1,26,46,2,1,#,0,Q,22,1,L,13000,0,0,9,3,1
4090,4090,966152232,1,2,20,**,2,1,11,0,R,35,1,a,4048,0,20,99,0,1
4703,4703,605436573,1,2,65,27,2,8,#,0,K,49,1,L,190,1,3,10,3,0
2045,2045,241514117,1,2,22,**,2,1,#,0,T,20,1,a,530,0,50,99,0,0
1812,1812,314672720,1,2,66,11,2,1,#,0,T,49,1,L,3500,0,50,99,0,0
5067,5067,306298500,1,1,24,11,4,1,#,0,T,47,1,L,5086,0,50,99,0,0
4848,4848,976730245,1,1,56,14,2,1,12,0,T,50,1,a,324,0,3,10,3,0
837,837,985331798,1,2,26,28,2,1,12,0,K,25,1,L,194,0,100,99,0,0
4435,4435,247734068,1,2,49,14,4,1,#,500,T,49,1,L,324,0,100,99,0,0
5939,5939,977000648,1,1,55,**,2,1,11,0,T,49,1,a,1766,0,50,99,0,0
748,748,203145454,1,1,45,5,2,1,#,0,H,29,1,L,7619,0,80,11,1,1
1759,1759,600367501,1,1,53,27,3,1,#,0,K,31,1,L,120,0,80,99,0,1
4730,4730,981596291,1,2,20,40,4,1,12,0,T,43,1,L,324,0,100,99,0,0
229,229,990175836,1,1,28,13,2,8,#,0,T,25,1,a,1058,0,30,99,0,1
226,226,952454950,1,1,27,27,2,1,12,0,K,22,1,L,374,0,70,99,0,0
1426,1426,240327968,1,1,28,27,4,1,11,0,K,28,1,L,980,1,3,99,0,0
2017,2017,258328207,1,2,53,1,2,1,#,500,D,53,#,9,1,0,30,99,0,0
2394,2394,983720506,1,1,17,27,2,1,#,0,K,41,1,L,12000,0,20,99,0,0
1088,1088,988079549,1,1,27,10,4,1,11,0,T,23,1,a,1080,1,0,99,0,0
5903,5903,240856690,1,2,30,13,4,99,#,0,K,29,1,L,2149,0,100,99,0,0
4825,4825,254235236,1,2,39,13,4,1,#,500,T,37,1,L,302,0,80,99,0,0
3886,3886,979039921,1,2,35,28,4,1,11,0,K,32,1,L,1000,0,110,99,0,0
1833,1833,259297168,1,1,18,14,4,1,12,500,T,58,1,L,2310,0,20,99,0,0
4284,4284,244705408,1,2,22,34,2,1,#,0,N,22,1,L,21600,0,50,99,0,0
3270,3270,313117179,1,1,44,19,4,6,#,0,T,23,1,a,1080,0,100,99,0,1
6200,6200,340650341,1,1,46,**,3,1,#,0,T,37,1,L,5400,0,100,99,0,0
5899,5899,987502509,1,2,32,1,3,21,12,0,D,28,1,a,480,1,0,3,5,0
6804,6804,985439943,1,2,28,40,2,1,12,0,Q,24,1,a,960,0,3,99,0,0
3930,3930,251503833,1,2,42,**,2,1,#,0,K,42,1,L,111,0,50,99,0,1
2826,2826,944213900,1,1,43,**,2,1,#,0,T,34,1,L,570,1,0,10,3,0
2468,2468,978070571,1,2,39,40,4,1,12,0,Q,34,1,a,1058,0,100,99,0,0
1983,1983,300338307,1,2,47,13,4,10,#,0,T,25,1,L,400,0,100,99,0,0
1094,1094,255831545,1,1,19,**,2,1,11,0,T,19,1,a,6500,0,40,99,0,1
5966,5966,245793644,1,1,25,**,2,1,#,500,H,23,#,9,29700,0,30,99,0,0
1749,1749,977747755,1,1,54,4,4,1,12,0,T,51,1,L,1099,0,90,99,0,0
6307,6307,613465882,1,1,49,28,2,1,#,0,K,33,1,L,1960,0,70,99,0,1
965,965,340383165,1,2,33,**,4,1,#,0,T,26,1,L,648,0,110,99,0,1
5682,5682,967814632,1,1,34,13,2,1,#,0,T,28,1,L,130,0,100,3,9,0
5035,5035,600839594,1,2,58,27,3,99,#,0,K,38,1,L,4536,1,3,6,7,0
1934,1934,247858221,1,1,71,**,4,1,12,0,T,71,1,L,324,0,50,99,0,1
552,552,306681331,1,1,44,40,4,1,12,0,Q,34,1,L,2960,0,90,99,0,1
619,619,503861802,1,1,35,23,4,8,#,0,C,16,1,L,500,0,110,99,0,0
1217,1217,241055291,1,1,8,**,4,1,#,500,D,34,1,L,240,0,2,99,0,0
6975,6975,250023307,1,1,48,**,4,1,#,0,K,48,1,L,540,0,30,99,0,1
635,635,980690312,1,1,19,43,4,99,#,0,Q,46,1,L,120,0,20,99,0,1
2051,2051,503333207,1,1,45,**,4,1,#,0,C,24,1,a,6610,0,100,99,0,0
4829,4829,256237954,1,2,30,29,1,1,#,0,K,28,#,#,1,0,3,99,0,0
3179,3179,251810960,1,2,45,**,4,1,11,0,K,43,1,L,840,0,90,99,0,0
7095,7095,248600374,1,2,68,27,2,21,#,500,K,68,1,L,120,0,30,99,0,0
6839,6839,941337438,1,2,24,13,4,1,11,0,T,17,1,L,3030,0,110,99,0,1
2409,2409,991878165,1,2,15,**,2,1,12,0,Q,45,1,L,1450,0,20,99,0,0
4438,4438,948320132,1,2,62,27,2,6,11,0,T,55,1,L,108,1,100,10,3,0
3823,3823,248703541,1,1,17,27,4,6,12,500,K,26,1,L,1862,0,20,99,0,0
337,337,962549220,1,2,22,13,4,25,12,0,T,18,1,L,3600,0,80,99,0,2
4945,4945,966532330,1,2,23,**,2,1,12,0,R,19,1,L,130,0,90,99,0,0
2841,2841,248684478,1,2,10,14,3,6,#,500,Q,36,0,#,1460,1,2,5,7,0
7021,7021,983664903,1,1,7,23,2,12,12,0,C,13,1,L,980,0,2,99,0,1
303,303,975505404,1,2,34,**,4,1,12,0,T,32,1,L,302,0,100,99,0,0
3643,3643,956264568,1,1,31,12,4,1,11,0,T,26,1,L,1007,0,130,99,0,1
7144,7144,258388577,1,2,42,14,4,1,#,0,T,42,1,a,450,0,30,99,0,0
1562,1562,957898605,1,2,57,26,2,1,12,0,K,52,1,L,120,0,70,99,0,0
2452,2452,948696230,1,2,26,14,4,21,#,0,T,20,1,L,1320,0,50,99,0,0
1297,1297,978011728,1,1,33,11,4,1,11,0,T,30,1,L,1099,0,90,99,0,0
3738,3738,946448439,1,2,29,**,2,1,#,0,C,20,1,L,480,0,60,99,0,0
5420,5420,995003243,1,2,32,**,4,1,#,500,K,32,1,L,4968,0,80,99,0,0
1725,1725,243077161,1,1,44,14,2,1,12,0,T,43,1,L,2149,0,3,10,3,1
7455,7455,246467287,1,1,21,27,1,27,#,500,T,21,#,#,324,0,5,99,0,1
3173,3173,979156589,1,1,50,12,2,1,11,0,T,45,1,L,108,0,50,99,0,1
1667,1667,257377420,1,2,29,13,1,6,#,500,T,29,1,L,1100,0,5,99,0,1
5111,5111,982895111,1,1,15,28,4,1,#,0,K,38,1,L,2014,0,20,99,0,1
7270,7270,204218230,1,1,27,15,2,1,#,0,H,44,1,L,1080,0,60,99,0,1
733,733,984940498,1,2,25,**,4,1,12,0,Q,23,1,L,240,0,100,99,0,0
889,889,943200697,1,2,32,23,4,25,#,0,C,26,1,L,324,0,80,99,0,1
1754,1754,976862302,1,1,42,14,2,12,11,0,T,39,1,L,7680,0,40,99,0,0
1187,1187,500719385,2,#,0,21,4,2,#,0,C,999,1,a,2610,0,90,99,0,1
4517,4517,972581461,1,1,31,28,3,1,11,0,K,26,1,a,65042,0,80,99,0,1
6950,6950,974131814,1,1,25,9,4,1,#,0,T,22,1,L,324,0,80,99,0,1
4193,4193,978705891,1,2,22,**,2,1,12,0,H,44,1,L,380,0,60,99,0,0
3,3,245601822,1,1,28,21,2,1,11,0,C,26,1,L,300,0,50,99,0,0
1721,1721,307929727,1,1,39,13,2,1,12,0,T,29,1,L,2678,0,0,4,3,1
4361,4361,945597613,1,1,24,13,4,1,#,0,N,15,1,a,324,0,90,99,0,1
1398,1398,243529700,1,1,21,**,2,1,11,0,T,20,1,L,140,0,50,99,0,1
6208,6208,949828457,1,2,66,**,2,1,12,0,K,60,1,L,7280,0,50,99,0,0
4030,4030,248942756,1,1,52,**,4,1,#,0,T,50,1,L,486,0,70,99,0,1
3254,3254,971562347,1,2,21,9,4,1,11,0,T,49,1,L,4630,0,110,99,0,1
1615,1615,200582353,1,1,52,4,2,1,#,0,H,26,0,L,540,0,100,99,0,0
1795,1795,995002413,1,1,50,**,4,1,11,500,Q,49,1,L,259,0,80,99,0,1
6246,6246,515376669,1,1,54,23,4,1,#,0,C,44,1,L,1680,0,100,99,0,0
4169,4169,252588680,1,2,42,**,2,1,12,500,Q,42,1,L,240,0,30,99,0,1
7453,7453,991460721,1,1,66,27,2,1,12,0,K,65,1,L,293,0,50,99,0,1
2552,2552,252574570,1,1,44,**,4,1,#,0,T,44,1,L,1080,0,60,99,0,1
2681,2681,986370466,1,1,42,27,4,1,12,0,K,41,1,L,1800,0,100,99,0,0
5447,5447,945388956,1,1,25,24,2,17,11,0,C,19,1,L,324,0,100,99,0,0
7303,7303,984157606,1,2,47,**,4,1,12,0,T,46,1,L,8848,0,90,99,0,1
510,510,971484448,1,2,58,4,2,1,11,0,H,52,1,a,4704,1,0,3,6,1
4540,4540,954981153,1,2,19,**,2,1,11,0,C,44,1,L,648,0,100,99,0,0
5249,5249,959097146,1,2,57,34,4,8,#,0,N,50,1,L,864,0,80,99,0,0
2153,2153,995978569,1,1,52,13,2,1,#,500,T,50,1,L,2149,1,0,3,3,1
7099,7099,615761319,1,2,21,29,2,11,#,0,K,12,1,L,324,0,100,99,0,0
1,1,978965455,1,2,40,47,2,1,#,500,Q,37,1,L,1440,0,10,4,2,0
640,640,943848024,1,2,34,1,2,20,#,0,D,26,1,L,632,1,0,10,3,0
838,838,980378660,1,1,27,13,4,1,12,0,T,24,1,L,324,0,100,99,0,0
7011,7011,252751026,1,1,13,4,4,1,#,500,H,47,1,L,480,0,20,99,0,0
6174,6174,324252260,1,1,43,8,4,1,#,0,T,29,1,L,594,0,130,99,0,1
7142,7142,613923832,1,2,66,27,4,99,#,0,K,49,1,L,648,0,100,99,0,0
5414,5414,959804520,1,1,51,44,3,1,#,0,Q,47,1,L,34770,0,3,4,9,0
2063,2063,515876160,1,1,30,21,2,1,11,0,T,20,1,L,1080,0,100,5,1,0
5458,5458,203274394,1,1,73,**,4,1,#,0,H,23,1,L,120,0,50,99,0,0
2828,2828,970944694,1,1,22,13,4,17,#,0,T,19,1,L,2149,0,90,99,0,1
3990,3990,100061816,1,2,51,1,2,1,#,0,D,28,1,a,324,0,100,99,0,0
1366,1366,987663748,1,1,41,28,2,1,11,0,K,40,1,L,540,0,100,99,0,0
3386,3386,979338580,1,2,26,13,4,1,#,0,T,21,1,a,324,0,90,99,0,0
119,119,306298674,1,1,28,12,4,99,#,0,T,48,1,L,1382,0,70,99,0,0
2167,2167,977562402,1,2,26,**,4,1,11,0,K,24,1,L,500,0,100,99,0,1
4456,4456,986455662,1,1,29,13,2,1,12,0,T,27,1,L,324,1,100,9,4,0
5537,5537,945471088,1,2,21,12,2,1,#,0,T,49,1,L,2269,0,60,99,0,1
4784,4784,313331568,1,2,65,14,2,1,#,0,T,18,1,L,130,0,50,99,0,1
1774,1774,250564992,1,2,59,22,2,1,11,0,C,59,1,L,541,0,30,99,0,0
2708,2708,246456576,1,2,24,21,2,1,12,0,C,48,1,L,960,1,50,99,0,0
3518,3518,954119053,1,1,27,27,2,1,#,0,K,20,1,a,1007,1,10,3,6,1
153,153,254841349,1,2,37,37,4,1,#,0,S,37,1,a,1590,0,30,99,0,0
1074,1074,982479766,1,1,26,12,4,1,11,0,D,21,1,a,444,0,100,99,0,0
4815,4815,249997046,1,1,29,26,4,1,#,500,T,27,1,L,1007,0,90,99,0,1
1670,1670,964546439,1,1,37,**,4,1,11,0,K,33,1,L,410,0,100,99,0,0
3220,3220,983174040,1,2,22,27,3,27,#,0,K,20,0,L,960,0,5,4,4,1
5807,5807,989661257,1,1,22,40,4,1,12,0,Q,52,1,L,594,0,80,99,0,1
2396,2396,943044049,2,#,0,12,2,1,#,0,T,999,1,L,5400,0,100,99,0,0
3496,3496,975276882,1,2,28,37,4,1,11,0,T,25,1,L,226,0,80,99,0,1
3369,3369,317555598,1,1,46,14,4,1,#,0,T,35,1,L,350,0,90,99,0,0
344,344,995203108,1,2,33,40,4,1,11,500,Q,33,1,L,240,0,80,99,0,0
1970,1970,944344177,1,2,32,14,2,1,12,0,T,26,1,L,480,0,70,99,0,1
4743,4743,324648980,1,2,37,13,2,6,#,0,T,21,1,a,6840,0,5,3,9,0
1944,1944,314676594,1,2,49,13,4,1,#,0,T,32,1,L,1100,0,110,99,0,0
2787,2787,245754528,1,2,52,**,2,1,11,500,H,52,1,L,980,1,50,99,0,0
4724,4724,513678837,1,1,66,21,4,1,#,0,C,50,1,L,1,0,50,99,0,0
2334,2334,947641373,1,1,26,**,2,1,12,0,K,17,1,a,324,0,100,10,3,0
460,460,970320404,1,2,32,**,4,1,11,0,D,28,1,L,294,0,90,99,0,1
4735,4735,260029875,1,1,79,**,4,1,12,500,T,78,1,L,1023,0,30,99,0,0
6090,6090,988941823,1,1,22,9,4,1,11,0,T,48,1,L,324,0,100,99,0,0
4468,4468,251779630,1,1,28,46,4,1,#,500,Q,27,1,L,226,0,100,99,0,1
4071,4071,990515192,1,1,18,**,4,1,12,500,N,42,1,L,823,0,20,99,0,0
4588,4588,904814595,1,2,34,40,4,99,#,0,Q,20,1,L,120,0,110,99,0,0
1474,1474,254953325,1,2,29,9,4,1,11,0,T,29,1,L,600,0,30,99,0,0
789,789,614494932,1,2,50,25,2,8,#,0,K,38,1,L,432,0,100,99,0,0
3748,3748,996757526,1,1,67,42,2,21,#,500,Q,67,1,L,230,1,3,4,7,1
1235,1235,607324757,1,1,32,27,3,1,12,0,K,24,1,L,10466,0,80,99,0,1
4752,4752,943366303,1,1,37,27,4,1,#,0,K,28,1,L,3480,0,90,99,0,1
5148,5148,962922235,1,1,51,11,4,1,12,0,T,47,1,L,2167,0,100,99,0,0
5037,5037,958953833,1,1,58,28,2,1,#,0,K,53,1,L,324,0,100,99,0,0
6362,6362,256600625,1,1,54,43,4,1,#,0,Q,54,1,a,9902,0,10,99,0,1
6445,6445,246377347,1,1,31,11,4,1,#,0,T,31,1,L,1800,0,60,99,0,0
3972,3972,607046597,1,2,44,11,2,1,#,0,K,36,1,L,7000,0,30,5,1,0
2162,2162,989197805,1,2,42,34,4,1,11,0,N,42,1,L,360,0,100,99,0,1
1785,1785,990240652,1,1,26,**,4,1,11,0,T,24,1,L,0,1,3,99,0,1
2607,2607,949849098,1,1,27,13,4,1,12,0,C,22,1,L,1800,0,110,99,0,1
2951,2951,303824919,1,2,38,39,2,6,#,0,T,20,1,L,4788,0,70,99,0,1
3929,3929,241612821,1,2,13,**,4,1,12,0,T,45,1,L,1200,0,20,99,0,1
6492,6492,985952786,1,1,18,24,2,8,#,0,C,16,1,L,324,1,100,3,10,0
4318,4318,803326479,1,2,69,33,3,99,#,0,N,52,1,a,1,0,50,99,0,0
5278,5278,987292881,1,1,21,14,4,1,12,0,T,20,1,L,40,0,90,99,0,1
7243,7243,947189640,1,1,29,**,2,1,11,0,T,23,1,L,1110,0,30,7,3,0
6135,6135,962812960,1,2,26,25,4,8,11,0,K,22,1,L,240,0,80,99,0,0
900,900,244194994,1,1,55,**,4,1,12,0,N,55,1,L,324,0,100,99,0,0
7000,7000,318266462,1,1,25,13,4,99,11,0,T,14,1,a,2000,0,120,99,0,0
232,232,993128428,1,1,29,21,2,1,#,0,C,51,1,L,3000,0,5,4,6,0
1196,1196,942783558,1,1,9,30,4,1,11,0,K,43,1,L,108,0,100,99,0,0
7029,7029,327276471,1,2,52,13,4,1,12,0,T,42,1,L,4000,0,100,99,0,0
1151,1151,505230960,1,1,56,24,2,1,#,0,C,37,1,L,1590,0,70,99,0,1
2638,2638,968595971,1,1,26,20,3,1,11,0,T,20,1,a,324,0,100,8,1,0
4001,4001,252819381,1,1,59,14,4,1,16,500,T,53,1,L,324,0,80,99,0,1
5042,5042,984493320,1,1,18,22,3,1,#,0,C,50,1,L,48043,0,60,99,0,1
6800,6800,971169621,1,2,55,27,4,1,12,0,T,52,1,L,1740,0,100,99,0,0
2725,2725,605381376,1,2,58,28,2,1,#,0,K,41,1,L,1007,0,3,6,7,1
154,154,257559768,1,2,58,14,4,1,12,500,T,58,1,L,1,0,30,99,0,0
6732,6732,248768087,1,1,29,13,1,27,11,0,T,29,1,L,1620,1,3,99,0,1
7513,7513,981350309,1,1,44,18,4,1,12,0,R,43,1,L,324,0,100,99,0,0
4956,4956,505346451,1,2,62,23,2,1,#,0,C,45,1,L,2481,0,50,99,0,0
3348,3348,946202526,1,2,28,12,2,17,#,0,C,19,1,L,324,0,100,99,0,0
5911,5911,949254477,1,1,69,**,4,1,11,0,K,63,1,L,1404,0,100,99,0,0
277,277,604112576,1,1,44,28,2,8,#,0,K,27,1,L,140,0,50,99,0,0
781,781,968172013,1,1,56,23,2,1,#,0,C,53,1,L,3748,0,60,99,0,1
6150,6150,800272276,1,2,41,34,4,1,#,0,N,20,1,a,2,0,90,99,0,0
7008,7008,945247792,1,2,36,13,2,1,11,0,T,27,1,a,1110,0,10,5,7,1
6985,6985,979080393,1,1,23,12,2,10,12,0,T,21,1,L,2610,0,0,3,7,0
7221,7221,103618953,1,1,30,1,3,1,#,0,D,16,1,L,15360,0,50,8,1,1
4216,4216,253997205,1,1,32,**,4,1,12,0,Q,31,1,a,1400,0,60,99,0,0
4051,4051,307000368,1,1,35,13,2,1,#,0,T,24,1,L,240,1,50,99,0,0
2469,2469,603436024,1,2,40,13,4,1,#,0,K,22,1,L,432,0,130,99,0,0
4152,4152,985844449,1,2,63,**,4,1,11,500,K,62,1,L,594,0,50,99,0,1
5681,5681,941482864,1,2,46,42,4,1,#,0,Q,38,1,L,1980,0,90,99,0,1
6722,6722,996298587,1,2,27,42,4,1,11,0,Q,25,1,a,1,0,100,99,0,0
1430,1430,506942372,1,1,43,23,4,1,#,0,C,26,1,a,324,0,100,99,0,0
394,394,959191863,1,2,40,**,2,1,#,0,H,35,1,L,8970,0,50,99,0,0
7101,7101,972087962,1,2,40,23,4,1,11,0,T,34,1,L,324,0,100,99,0,0
4211,4211,986752529,1,2,46,**,4,1,11,0,C,45,1,L,1500,0,90,99,0,1
6099,6099,962163070,1,2,22,**,3,1,#,0,T,37,1,a,324,1,100,10,3,0
6332,6332,703412577,1,2,23,17,2,1,#,0,R,11,1,L,1110,0,140,99,0,0
3381,3381,205328573,1,2,34,**,2,1,#,0,H,51,1,a,1296,0,100,99,0,0
4414,4414,992896100,1,2,22,12,2,8,12,0,T,18,1,a,324,0,100,99,0,0
6154,6154,944775576,1,2,27,12,2,17,12,0,T,18,1,a,240,0,40,9,1,0
6340,6340,986644097,1,2,19,19,2,1,16,0,T,42,1,a,960,1,0,5,6,0
2712,2712,955018939,1,2,29,**,4,1,11,0,T,24,1,L,4428,0,100,99,0,0
1419,1419,972487773,1,2,54,**,4,1,12,0,T,48,1,a,540,0,90,99,0,1
2048,2048,947043981,1,1,46,1,4,6,#,0,D,39,1,R,1,0,80,99,0,0
895,895,253369296,1,1,42,12,2,1,#,500,T,41,1,L,1680,1,100,3,4,0
4918,4918,947352662,1,2,30,13,4,17,#,0,T,21,1,a,3010,0,100,99,0,0
193,193,509333336,1,1,22,23,2,17,#,0,C,14,1,L,2414,0,50,99,0,1
24,24,972058729,1,2,21,47,4,17,11,0,Q,18,1,L,2149,0,50,99,0,1
5662,5662,991072250,1,1,19,13,2,6,#,0,T,18,1,L,661,0,30,99,0,1
4770,4770,614899371,1,1,34,27,4,8,#,0,K,20,1,a,17540,0,50,99,0,1
3177,3177,995260801,1,1,42,23,3,1,16,500,C,42,1,L,1980,0,70,99,0,1
3813,3813,980369126,1,1,61,13,4,10,12,0,T,58,1,L,960,0,50,99,0,0
2883,2883,325181277,1,2,33,13,4,1,#,0,T,17,1,L,1000,0,100,99,0,0
5758,5758,245065618,1,2,28,44,2,1,11,0,Q,26,1,L,148,0,50,99,0,1
1800,1800,990507487,1,1,54,27,4,1,12,0,K,53,1,L,324,0,80,99,0,0
1951,1951,997267504,1,2,32,12,4,1,11,0,T,29,1,L,400,0,90,99,0,0
774,774,251190385,1,2,15,34,4,1,#,0,N,40,1,L,1,0,20,99,0,0
