,customer_id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign,amount,paid_flg,customer_rank,arrears_at,arrears_count,bill_updage_count
24962,988839810,1,2,32,14,3,1,#,0,H,31,1,L,,,,,,
24963,947966653,1,1,42,14,2,1,12,0,T,34,1,L,,,,,,
24964,950625210,1,1,53,**,4,1,#,0,N,48,1,L,,,,,,
24965,974679047,1,2,31,27,3,8,#,0,K,29,61,P,120,0,40,99,0,0
24966,947681553,1,1,52,23,4,1,#,0,C,46,1,L,,,,,,
24967,950613023,1,2,24,27,3,1,#,0,K,20,1,M,,,,,,
24968,981551123,2,#,0,13,1,98,#,0,T,999,#,#,,,,,,
24969,957259017,1,1,31,13,1,1,#,99,T,21,1,L,,,,,,
24970,242783594,1,1,24,**,3,1,#,500,K,22,1,L,,,,,,
24971,977445970,1,2,36,11,4,99,#,0,T,34,1,M,,,,,,
24972,959595881,1,2,41,12,4,1,#,0,T,34,1,a,500,0,80,99,0,1
24973,985095259,1,2,55,9,4,10,#,0,T,52,1,L,,,,,,
24974,953928873,1,1,32,14,4,10,#,0,T,24,1,a,972,0,90,99,0,2
24975,940275542,1,1,6,**,4,1,11,0,T,28,1,L,,,,,,
24976,954321684,1,1,48,13,4,10,11,0,T,43,1,L,980,0,,,,
24977,308575998,1,1,37,13,4,1,#,0,T,28,1,L,,,,,,
24978,974550440,1,1,49,**,4,1,12,0,T,48,1,L,,,,,,
24979,976857250,1,1,23,27,2,8,#,10,K,21,#,#,,,,,,
24980,954559985,1,2,24,23,2,1,11,0,C,51,1,L,3180,0,80,99,0,1
24981,988936020,1,2,37,33,2,1,11,0,N,36,1,L,,,,,,
24982,970605135,1,1,23,14,4,99,#,0,T,19,1,L,,,,,,
24983,958986367,1,2,74,**,2,1,11,0,D,69,1,L,,,,,,
24984,981074606,1,1,33,**,4,1,11,0,T,28,1,L,250,0,,,,
24985,508436512,1,1,68,22,2,1,12,0,T,58,1,L,,,,,,
24986,993453967,2,#,0,27,4,3,#,0,T,999,1,L,,,,,,
24987,400018788,1,2,45,37,4,99,#,0,S,23,1,L,,,,,,
24988,953728805,1,2,18,**,4,1,#,0,T,36,1,L,,,,,,
24989,315333329,1,1,51,11,2,1,#,0,T,32,1,L,130,0,,,,
24990,958526100,1,1,60,14,2,10,11,0,T,56,1,L,324,0,100,99,0,0
24991,254071507,2,#,0,13,2,3,#,0,T,999,#,9,,,,,,
24992,954286108,1,1,44,28,4,1,11,0,K,38,1,L,,,,,,
24993,247415046,1,2,77,27,4,8,11,0,K,75,1,L,,,,,,
24994,957878009,1,2,85,14,4,10,11,0,T,81,1,R,,,,,,
24995,607238329,1,2,36,27,4,6,#,0,K,29,1,L,,,,,,
24996,972425845,1,1,34,**,4,1,11,0,T,32,1,L,,,,,,
24997,940726235,1,1,34,**,4,1,11,0,T,27,1,L,,,,,,
24998,614558910,1,1,42,27,2,1,#,0,K,29,1,L,,,,,,
24999,901953423,1,2,65,40,2,99,#,0,Q,49,1,0,,,,,,
25000,246790047,1,1,59,**,2,1,11,500,T,58,1,L,,,,,,
25001,606732934,1,1,30,13,2,1,#,0,K,21,1,L,,,,,,
25002,983524837,1,2,44,28,4,1,11,0,K,43,1,L,,,,,,
25003,942324537,2,#,0,13,4,98,#,0,T,999,51,#,,,,,,
25004,968488817,1,2,29,11,4,1,#,0,T,27,1,L,,,,,,
25005,944771242,1,1,57,11,4,1,#,0,T,51,1,L,,,,,,
25006,967608678,1,1,46,21,2,1,#,0,C,43,1,L,,,,,,
25007,240167119,2,#,0,13,2,3,#,0,T,999,#,9,,,,,,
25008,972626846,1,2,53,13,4,1,#,10,T,51,#,#,,,,,,
25009,971081164,1,1,34,26,4,1,11,0,K,32,1,L,,,,,,
25010,986150277,1,1,68,13,4,8,11,0,T,66,1,L,,,,,,
25011,943287800,1,2,78,**,4,1,#,0,T,74,1,L,,,,,,
25012,615207207,1,2,58,**,4,1,#,0,K,48,1,L,,,,,,
25013,507685667,1,1,51,23,2,1,#,0,C,38,1,R,,,,,,
25014,253940739,1,2,55,**,2,1,#,500,K,55,1,L,,,,,,
25015,945657616,1,2,81,12,4,10,#,0,T,72,1,R,,,,,,
25016,270104298,1,1,44,13,2,1,#,0,T,44,1,a,,,,,,
25017,957612474,1,1,31,13,1,1,#,99,T,21,1,L,,,,,,
25018,901730053,1,2,63,40,4,99,#,0,Q,46,0,L,,,,,,
25019,255306954,2,#,0,13,90,99,#,900,T,999,#,9,,,,,,
25020,976771233,1,2,41,25,2,1,#,10,K,39,#,#,,,,,,
25021,973814227,1,2,65,13,4,1,12,0,T,59,1,a,120,0,50,99,0,0
25022,252692426,1,1,44,37,3,99,#,0,S,43,1,L,5000,1,5,99,0,1
25023,968177256,1,1,44,27,2,1,#,0,K,40,1,L,,,,,,
25024,968365174,1,1,50,23,4,1,#,0,C,48,#,#,,,,,,
25025,600541320,1,1,44,29,2,1,#,0,K,23,1,L,,,,,,
25026,946453689,1,2,9,12,3,1,#,0,T,33,1,L,,,,,,
25027,971046146,1,2,46,1,3,1,12,0,D,44,1,L,,,,,,
25028,989315987,1,2,44,**,4,1,12,500,K,42,1,L,432,0,110,99,0,1
25029,969619996,1,2,24,**,4,1,#,0,N,22,1,L,,,,,,
25030,958143573,1,1,52,**,4,1,11,0,T,49,1,L,,,,,,
25031,995030185,1,1,71,**,4,1,#,500,Q,67,1,R,,,,,,
25032,971752898,1,2,17,12,3,26,#,0,T,14,1,L,,,,,,
25033,262592028,1,2,42,15,4,1,11,500,T,41,1,L,,,,,,
25034,962096642,1,1,32,12,4,10,11,0,T,28,1,L,,,,,,
25035,954982202,1,2,24,1,2,1,11,0,D,22,1,L,,,,,,
25036,964192690,1,2,24,35,4,99,#,0,T,20,1,L,,,,,,
25037,266383768,1,1,45,29,4,1,#,500,K,44,#,9,,,,,,
25038,261383019,1,1,26,12,4,1,#,0,T,26,1,R,,,,,,
25039,971951623,1,2,39,13,4,1,#,0,T,37,1,M,,,,,,
25040,978329859,1,2,32,27,2,1,#,10,K,31,#,#,,,,,,
25041,953764024,1,1,31,**,2,1,#,0,T,28,1,L,,,,,,
25042,248998840,1,2,22,26,4,1,12,0,K,47,1,L,,,,,,
25043,906648556,1,1,49,40,2,1,12,0,Q,39,0,L,912,0,50,99,0,1
25044,274880629,2,#,0,13,4,16,#,0,T,999,#,9,,,,,,
25045,984598150,1,1,44,,1,1,#,0,C,42,0,#,,,,,,
25046,906115888,1,2,81,40,3,20,#,0,Q,70,1,L,,,,,,
25047,945176835,1,1,61,39,2,1,#,0,K,56,1,L,,,,,,
25048,262441024,2,#,0,13,90,99,#,900,T,999,#,9,,,,,,
25049,988915070,1,2,31,43,4,1,#,0,Q,30,1,R,,,,,,
25050,975218815,1,1,52,13,4,1,12,0,T,50,1,L,,,,,,
25051,323125690,1,2,50,12,2,1,#,0,T,34,1,L,,,,,,
25052,942095973,1,1,28,**,3,1,12,0,K,21,1,L,,,,,,
25053,900651970,1,2,43,44,4,1,#,0,Q,24,1,L,720,0,150,99,0,0
25054,200915952,1,1,42,7,3,1,#,0,H,23,1,L,,,,,,
25055,700202094,1,2,72,**,2,1,#,0,R,53,0,L,,,,,,
25056,987465533,1,1,55,27,4,1,11,0,T,54,1,R,,,,,,
25057,946780478,1,1,23,27,2,1,11,0,T,14,1,a,600,0,60,99,0,1
25058,266771636,1,1,63,**,2,1,11,0,Q,62,1,a,,,,,,
25059,317960041,1,2,46,11,2,1,#,0,T,37,1,L,,,,,,
25060,326738901,1,2,32,13,4,20,#,0,T,22,1,L,,,,,,
25061,957240514,1,1,43,35,2,99,#,0,N,39,1,M,,,,,,
25062,981075856,1,2,15,13,4,10,16,0,T,42,1,L,,,,,,
25063,991665802,1,1,22,40,2,1,12,500,Q,21,1,L,810,0,30,99,0,1
25064,961851433,1,1,27,23,2,1,#,0,C,23,1,L,,,,,,
25065,254221765,2,#,0,13,2,16,#,0,T,999,51,9,,,,,,
25066,978635448,2,#,0,13,2,3,#,0,T,999,1,L,,,,,,
25067,972411259,2,#,0,13,1,16,#,0,T,999,51,#,,,,,,
25068,204901058,1,1,21,4,4,99,#,0,H,44,0,0,,,,,,
25069,980666982,1,2,54,10,4,1,16,0,T,52,1,R,,,,,,
25070,968104232,1,2,29,25,2,1,12,0,K,25,1,L,500,0,80,99,0,0
25071,255218033,1,1,66,**,4,1,#,0,Q,66,1,a,480,0,50,99,0,0
25072,975218631,1,2,33,**,2,1,#,0,K,30,1,L,,,,,,
25073,994852880,1,1,25,47,4,1,#,0,Q,23,#,#,,,,,,
25074,941218633,1,2,30,13,4,10,11,0,T,24,1,L,1198,0,100,99,0,0
25075,316423928,1,2,37,13,4,1,#,0,T,25,1,L,,,,,,
25076,973535967,1,2,41,23,2,1,#,0,C,38,#,#,,,,,,
25077,606942939,1,2,64,27,4,10,12,0,K,56,1,L,,,,,,
25078,977667654,1,2,18,1,4,1,#,0,D,44,1,L,648,0,100,99,0,0
25079,975640938,1,2,50,41,2,1,#,0,Q,47,1,L,2000,0,50,99,0,0
25080,243710923,1,1,67,47,2,1,#,0,Q,66,#,9,,,,,,
25081,971039811,1,2,34,13,4,1,11,0,T,29,1,L,,,,,,
25082,967837720,1,1,36,8,2,1,#,10,T,33,#,#,,,,,,
25083,980678945,2,#,0,13,90,16,16,0,T,999,51,#,,,,,,
25084,509137518,1,2,23,13,2,17,#,0,C,13,1,L,,,,,,
25085,974362108,2,#,0,9,2,3,#,0,T,999,51,#,,,,,,
25086,249097504,2,#,0,13,1,3,#,0,T,999,51,9,,,,,,
25087,251762876,1,2,35,2,4,1,#,0,H,35,1,a,14445,0,60,99,0,1
25088,997242680,2,#,0,13,1,3,#,0,T,999,1,L,,,,,,
25089,961728080,2,#,0,13,1,3,#,0,T,999,51,#,,,,,,
25090,968708737,1,1,29,5,2,1,11,0,H,26,1,L,,,,,,
25091,241479808,1,2,30,**,2,1,#,500,T,30,1,L,302,0,100,99,0,0
25092,985906671,1,2,33,27,4,1,#,500,K,32,1,L,,,,,,
25093,271885748,1,2,60,**,2,1,11,0,K,60,1,a,,,,,,
25094,942105166,1,1,46,**,4,1,11,0,R,40,1,L,,,,,,
25095,982106251,1,1,50,23,4,1,#,0,C,46,1,L,,,,,,
25096,958787553,1,1,25,21,2,1,11,0,C,21,1,L,4400,0,110,99,0,1
25097,966965762,1,2,47,**,4,1,12,0,K,43,1,L,,,,,,
25098,323677052,1,1,44,37,2,1,#,0,T,29,1,L,,,,,,
25099,503374285,1,1,42,23,3,1,#,0,C,23,1,L,,,,,,
25100,603805999,1,1,56,26,4,1,#,0,K,38,1,L,,,,,,
25101,944802859,1,1,46,37,4,1,#,0,D,40,1,M,,,,,,
25102,983671119,1,1,46,35,4,1,12,500,N,44,1,L,,,,,,
25103,966192308,1,2,44,14,4,1,#,0,T,42,61,P,,,,,,
25104,306025361,1,1,67,11,2,20,#,0,T,55,1,L,,,,,,
25105,327863373,1,1,62,27,2,1,#,0,T,54,1,L,120,0,50,99,0,1
25106,244291684,1,2,53,**,4,1,12,500,T,53,1,L,,,,,,
25107,972468893,1,2,43,35,2,1,#,0,N,39,#,#,,,,,,
25108,240298816,1,1,34,8,4,1,11,500,T,33,#,#,99,0,80,99,0,0
25109,614179323,1,1,39,26,4,1,#,0,K,23,1,L,,,,,,
25110,992038696,2,#,0,13,1,16,#,0,T,999,#,#,,,,,,
25111,300471135,1,1,54,13,2,1,#,0,T,33,1,0,,,,,,
25112,971034651,1,1,17,27,2,17,#,0,K,15,1,L,,,,,,
25113,314291380,1,1,73,**,4,1,#,0,T,20,1,L,,,,,,
25114,263715364,1,1,37,9,4,1,#,0,T,37,1,a,,,,,,
25115,504125585,1,2,41,21,2,1,#,0,C,23,1,L,,,,,,
25116,994870333,1,1,55,29,4,1,12,0,K,53,1,L,,,,,,
25117,509120933,1,2,24,23,4,1,#,0,C,16,1,L,,,,,,
25118,100157380,1,2,78,1,2,1,#,0,D,58,1,R,,,,,,
25119,991461306,1,2,8,12,4,1,11,0,T,40,1,L,,,,,,
25120,994813538,2,#,0,23,4,1,11,0,T,999,1,L,,,,,,
25121,956383204,1,2,59,28,2,8,#,0,K,56,1,M,,,,,,
25122,266620320,1,1,55,**,4,1,#,500,T,54,1,L,,,,,,
25123,504582026,1,#,0,22,4,1,#,0,C,35,1,0,,,,,,
25124,987460328,1,1,53,12,2,8,12,0,T,50,1,L,240,0,30,99,0,1
25125,970255366,1,2,66,28,3,8,#,0,K,62,1,L,,,,,,
25126,970251304,1,2,42,11,90,10,12,0,T,39,1,L,,,,,,
25127,973013414,1,2,18,14,3,17,#,0,T,16,1,L,,,,,,
25128,993788578,1,2,33,**,2,1,12,500,T,30,1,L,500,0,70,99,0,0
25129,204580022,1,1,37,4,2,1,11,0,T,29,1,L,,,,,,
25130,997371788,1,1,41,**,4,1,#,500,T,41,1,L,,,,,,
25131,313750182,1,2,38,13,2,1,#,0,T,53,1,L,,,,,,
25132,995394681,2,#,0,13,90,3,#,0,T,999,51,#,,,,,,
25133,977690404,2,#,0,13,2,1,11,0,T,999,1,#,,,,,,
25134,615456007,1,1,72,29,2,1,12,0,K,63,1,L,,,,,,
25135,303554653,1,2,64,14,4,1,#,0,T,46,1,L,,,,,,
25136,250590271,1,1,45,23,2,1,16,500,C,45,1,L,,,,,,
25137,904201795,1,1,41,35,4,99,#,0,Q,26,1,L,,,,,,
25138,946493614,1,2,39,**,4,10,11,0,T,33,1,L,,,,,,
25139,957644218,1,1,26,13,1,1,#,99,T,21,1,L,,,,,,
25140,969323187,2,#,0,13,2,99,#,0,T,999,#,#,,,,,,
25141,318616825,1,1,41,11,4,1,#,0,T,35,1,L,,,,,,
25142,957883752,1,2,38,11,3,1,11,0,T,31,1,L,1164,1,100,3,9,0
25143,967696890,1,2,59,20,4,1,#,0,T,58,#,#,,,,,,
25144,340143489,2,#,0,38,90,3,#,0,T,999,51,#,,,,,,
25145,965288637,1,2,32,**,4,1,11,0,T,26,1,a,,,,,,
25146,940041415,1,2,26,14,4,10,#,0,T,20,0,#,,,,,,
25147,263055523,1,2,15,**,4,1,12,0,T,44,1,a,,,,,,
25148,305888689,1,2,36,8,2,1,#,0,T,24,1,L,,,,,,
25149,974116549,1,2,53,23,2,1,#,0,T,50,1,M,,,,,,
25150,309834716,1,1,41,11,2,1,#,0,T,35,1,L,,,,,,
25151,972487981,1,2,26,40,2,1,#,10,Q,24,#,#,,,,,,
25152,976706648,1,1,44,11,4,1,#,0,T,42,1,L,,,,,,
25153,963837272,2,#,0,19,90,3,#,0,T,999,51,#,,,,,,
25154,968163020,1,1,28,13,2,1,#,10,T,25,#,#,,,,,,
25155,978878844,1,1,50,13,2,1,#,0,T,47,1,L,,,,,,
25156,963480248,1,1,52,23,4,1,#,0,C,50,1,M,,,,,,
25157,940632118,2,#,0,11,90,3,#,0,T,999,51,#,,,,,,
25158,980434699,1,2,34,13,2,1,11,0,T,32,1,L,,,,,,
25159,995860288,2,#,0,13,90,99,#,0,T,999,#,#,,,,,,
25160,976606987,1,1,31,41,3,99,#,0,Q,29,1,L,,,,,,
25161,987714271,1,2,39,**,4,1,12,500,Q,37,1,L,,,,,,
25162,310047063,1,1,47,11,4,1,#,0,T,27,1,L,,,,,,
25163,515606073,1,1,26,23,2,1,#,0,C,15,1,L,10280,0,,,,
25164,977284210,1,1,34,**,4,1,11,0,T,32,1,L,,,,,,
25165,242211814,1,2,12,14,4,26,#,500,T,35,#,9,,,,,,
25166,970362114,1,2,44,**,4,1,12,0,Q,41,1,L,,,,,,
25167,265051344,1,1,6,33,4,1,12,500,N,44,#,9,,,,,,
25168,963645750,1,2,51,40,2,1,#,0,Q,48,1,M,,,,,,
25169,953978961,1,2,39,11,4,1,#,0,T,34,0,#,,,,,,
25170,252476179,2,#,0,23,2,1,#,0,C,999,1,L,,,,,,
25171,259127675,1,1,34,12,4,1,12,0,T,34,1,a,,,,,,
25172,987683770,1,2,50,**,4,1,11,500,T,48,1,L,,,,,,
25173,982457856,1,1,44,1,3,1,12,0,D,41,1,L,,,,,,
25174,253824936,1,1,9,47,2,1,16,0,Q,45,1,L,110,0,2,99,0,0
25175,971020930,1,2,19,**,2,1,12,0,C,48,1,L,,,,,,
25176,967679237,1,1,61,**,4,1,11,0,T,58,1,L,,,,,,
25177,945833290,1,1,51,**,4,1,#,0,T,46,1,M,,,,,,
25178,247376958,1,1,39,**,2,1,11,0,Q,39,1,L,,,,,,
25179,969073603,2,#,0,27,2,3,#,0,T,999,51,#,,,,,,
25180,997431987,1,2,46,**,2,1,11,500,T,46,1,L,,,,,,
25181,953326097,1,2,23,27,2,8,#,0,K,19,1,L,,,,,,
25182,700346700,1,2,43,13,4,1,#,0,R,25,1,L,,,,,,
25183,263185027,1,2,22,15,3,6,#,500,T,22,1,L,,,,,,
25184,968088798,1,1,30,43,2,1,#,0,T,27,1,M,,,,,,
25185,982912230,1,1,36,22,4,1,#,0,C,34,1,L,,,,,,
25186,958805588,1,2,39,45,3,1,11,0,N,35,1,L,,,,,,
25187,100485104,1,2,40,12,4,99,#,0,D,23,1,L,,,,,,
25188,703603626,1,2,61,21,4,1,#,0,R,51,1,L,,,,,,
25189,996683171,2,#,0,27,2,3,16,0,T,999,1,L,,,,,,
25190,982349798,1,1,46,12,4,1,11,0,T,43,1,L,,,,,,
25191,903722120,1,#,0,43,4,99,#,0,Q,37,1,0,,,,,,
25192,615775470,1,2,46,27,4,1,#,0,K,37,1,L,4379,0,100,99,0,1
25193,967653219,1,2,24,24,4,17,#,0,C,22,#,#,,,,,,
25194,961600584,2,#,0,**,2,3,#,0,T,999,51,#,,,,,,
25195,945567114,1,1,66,**,4,1,12,0,Q,60,1,L,,,,,,
25196,961639792,2,#,0,27,1,16,12,0,T,999,1,N,,,,,,
25197,982366647,1,1,52,12,2,1,16,500,T,50,1,L,,,,,,
25198,313167746,1,1,48,14,4,99,#,0,T,28,1,L,,,,,,
25199,982152330,1,2,20,22,4,99,#,0,C,43,1,a,853,0,20,99,0,1
25200,965416028,2,#,0,14,1,3,#,0,T,999,51,#,,,,,,
25201,956093615,1,2,58,4,4,1,#,0,H,54,1,L,,,,,,
25202,944010438,1,2,77,42,2,1,#,0,Q,69,1,a,,,,,,
25203,967577494,1,2,23,**,2,1,#,0,T,21,#,#,,,,,,
25204,965359029,1,1,50,**,2,1,#,0,S,47,1,L,,,,,,
25205,323720303,1,1,48,13,2,1,#,0,T,33,1,L,,,,,,
25206,316336017,1,#,0,12,4,99,#,0,T,38,1,0,,,,,,
25207,262296835,1,1,42,**,4,1,11,0,Q,42,1,a,,,,,,
25208,951882894,1,2,26,13,4,1,12,0,T,18,1,a,9937,0,90,99,0,3
25209,970832542,2,#,0,13,4,98,#,0,T,999,#,#,,,,,,
25210,965625089,2,#,0,13,1,3,12,0,T,999,51,#,,,,,,
25211,984628493,1,2,43,**,4,1,11,0,D,41,1,L,,,,,,
25212,260353595,1,1,18,**,4,1,11,500,T,52,#,9,,,,,,
25213,959026806,1,2,28,31,4,1,11,0,N,25,1,L,,,,,,
25214,942772431,1,1,45,1,4,1,12,0,D,38,1,L,5311,0,110,99,0,0
25215,259086665,1,1,85,**,4,1,#,500,N,84,1,L,,,,,,
25216,986019300,1,2,19,24,2,1,11,0,C,41,1,L,,,,,,
25217,981256070,1,1,24,18,2,1,11,0,T,22,1,L,,,,,,
25218,968537561,1,1,46,14,2,1,#,0,T,43,#,#,,,,,,
25219,950147053,1,2,32,23,4,1,11,0,C,27,1,L,1080,0,100,99,0,0
25220,961366524,1,2,16,23,2,1,#,0,C,41,1,L,324,0,100,99,0,0
25221,943818014,1,2,38,**,4,1,#,0,R,32,1,L,,,,,,
25222,992569548,1,2,47,40,3,1,#,500,Q,46,1,L,,,,,,
25223,984828234,2,#,0,40,2,3,#,0,T,999,51,9,,,,,,
25224,947681748,1,1,68,27,4,99,#,0,K,62,1,L,,,,,,
25225,269258095,1,1,47,**,4,99,#,500,T,47,#,9,,,,,,
25226,318175170,1,1,21,**,2,8,#,0,T,12,1,L,13776,0,40,99,0,1
25227,340620651,1,1,51,23,2,1,#,0,C,45,1,L,,,,,,
25228,997276370,1,2,5,**,2,1,12,0,Q,33,1,L,,,,,,
25229,317634744,1,1,41,13,4,1,11,0,T,31,1,0,432,0,100,99,0,0
25230,977351358,1,1,42,26,2,1,#,0,K,40,61,P,,,,,,
25231,309113025,1,1,46,**,4,26,12,0,T,38,1,R,,,,,,
25232,403120097,1,1,46,38,2,99,#,0,S,31,1,L,,,,,,
25233,616049957,1,1,32,**,2,1,12,0,K,24,1,L,,,,,,
25234,990806924,2,#,0,13,2,3,#,0,T,999,51,#,,,,,,
25235,996661333,1,1,70,23,2,1,16,500,C,67,1,L,,,,,,
25236,997484976,1,1,8,**,4,1,11,500,T,31,1,L,,,,,,
25237,328043719,1,1,29,13,4,1,#,0,T,22,1,L,,,,,,
25238,960915333,1,2,19,11,2,1,#,0,T,44,1,L,,,,,,
25239,504010429,1,1,61,23,1,1,#,0,C,43,1,R,,,,,,
25240,325798870,1,1,38,13,2,1,#,0,T,26,1,L,,,,,,
25241,530027015,1,1,44,23,4,1,#,100,C,37,1,L,,,,,,
25242,953221755,1,1,37,13,4,1,#,0,T,31,0,#,,,,,,
25243,971854993,2,#,0,13,90,2,#,320,Q,999,#,#,,,,,,
25244,266413186,1,2,25,**,4,99,#,500,K,25,#,9,,,,,,
25245,256571435,1,1,26,14,2,1,#,500,T,26,#,9,,,,,,
25246,973414363,1,2,34,27,2,1,#,0,K,32,#,#,,,,,,
25247,265679914,1,2,33,**,4,1,11,0,S,33,1,a,,,,,,
25248,980823411,1,2,50,12,3,1,#,0,T,48,1,L,,,,,,
25249,988207572,1,2,36,44,2,1,11,0,Q,35,1,L,,,,,,
25250,980381966,1,1,50,**,4,1,12,0,T,48,1,L,,,,,,
25251,252857972,1,2,21,13,3,8,#,0,T,21,1,L,,,,,,
25252,988646885,1,2,25,**,4,1,12,0,T,24,1,L,,,,,,
25253,240072499,1,2,37,1,3,1,12,0,D,37,1,L,,,,,,
25254,964869761,1,2,68,28,4,21,#,0,K,66,1,L,,,,,,
25255,963960591,1,2,51,40,4,1,11,0,Q,47,1,L,,,,,,
25256,275481503,1,2,20,**,2,1,12,0,C,20,1,a,,,,,,
25257,941991528,1,2,33,23,4,1,11,0,C,26,1,L,,,,,,
25258,241977340,1,2,76,13,2,1,12,0,T,80,1,L,,,,,,
25259,942237784,1,2,40,**,4,1,11,0,K,33,1,L,,,,,,
25260,951931493,1,1,24,13,4,17,#,0,T,18,1,L,240,0,90,99,0,0
25261,990963294,2,#,0,**,2,3,#,0,T,999,1,L,,,,,,
25262,266409054,1,1,27,40,4,1,12,0,Q,27,1,a,,,,,,
25263,958644580,1,1,43,21,4,1,#,0,C,39,1,L,,,,,,
25264,275260034,1,1,40,**,4,1,12,0,S,40,1,a,,,,,,
25265,988559716,1,1,56,**,4,1,12,0,C,55,1,L,,,,,,
25266,978717091,1,1,27,**,2,1,11,0,T,24,1,L,100,0,10,3,2,1
25267,973167337,1,1,68,**,2,1,#,0,K,65,1,L,,,,,,
25268,990305821,1,2,43,13,4,6,12,0,T,42,1,L,1058,0,70,99,0,1
25269,993708410,1,1,15,26,2,1,#,0,K,35,1,L,,,,,,
25270,200111041,1,2,59,2,2,1,#,0,H,39,1,L,,,,,,
25271,970671506,1,1,56,8,2,1,#,0,T,54,#,#,,,,,,
25272,962397126,2,#,0,**,90,3,#,0,T,999,51,#,,,,,,
25273,317346675,1,1,49,13,4,99,#,0,T,38,1,L,,,,,,
25274,978142282,1,1,30,**,2,1,#,0,Q,28,1,L,,,,,,
25275,257350324,1,2,29,43,2,1,12,0,Q,27,1,L,930,0,30,99,0,1
25276,976638819,2,#,0,9,2,1,12,0,T,999,1,0,,,,,,
25277,262748714,1,2,49,**,4,1,11,0,Q,49,1,a,,,,,,
25278,947005076,2,#,0,37,90,1,#,0,S,999,1,L,,,,,,
25279,241959870,1,2,13,23,2,1,#,0,C,41,1,L,,,,,,
25280,980110562,2,#,0,13,1,3,#,0,T,999,51,#,,,,,,
25281,950592929,1,1,40,**,2,1,#,10,T,35,#,#,,,,,,
25282,940033747,1,1,25,**,2,1,#,0,T,19,1,L,,,,,,
25283,980369095,1,2,44,**,2,1,12,0,T,42,1,L,,,,,,
25284,261438667,1,1,9,**,4,1,12,0,C,40,1,a,,,,,,
25285,991919432,2,#,0,13,2,2,#,0,T,999,51,9,,,,,,
25286,508285803,1,2,26,12,2,1,#,0,C,15,1,L,540,0,100,9,4,0
25287,975032154,1,2,57,23,3,1,12,0,C,54,1,L,120,0,50,99,0,0
25288,247466002,2,#,0,**,90,3,16,0,T,999,51,9,,,,,,
25289,255578644,1,2,31,10,2,28,11,0,T,31,1,a,1000,1,0,3,3,1
25290,969948271,1,2,38,**,4,1,12,500,D,36,1,L,,,,,,
25291,993758161,1,1,69,1,2,28,#,500,D,68,1,L,,,,,,
25292,969457023,1,1,47,**,2,1,12,0,T,45,1,L,,,,,,
25293,255667652,1,2,80,28,2,99,#,500,K,80,1,L,,,,,,
25294,987097414,1,1,54,9,4,99,12,0,T,53,1,L,,,,,,
25295,944458116,1,2,64,23,4,1,12,0,C,58,1,L,540,0,50,99,0,1
25296,967562125,1,2,42,23,2,1,#,10,C,39,#,#,,,,,,
25297,327197449,1,1,31,10,4,1,#,0,T,25,1,L,,,,,,
25298,977179707,1,1,47,13,4,1,#,0,T,45,#,#,,,,,,
25299,264202845,1,1,54,**,4,1,12,500,T,54,1,L,,,,,,
25300,801109365,2,#,0,34,2,99,#,0,N,999,1,L,,,,,,
25301,615758255,1,2,34,27,2,1,11,0,K,24,1,L,,,,,,
25302,990489892,1,2,30,11,4,1,11,0,T,30,1,L,,,,,,
25303,250226201,1,1,67,14,4,1,#,0,T,66,1,a,2302,1,50,99,0,0
25304,955491856,1,1,34,46,4,1,11,0,Q,29,1,L,,,,,,
25305,992701121,1,1,24,23,4,1,12,0,C,23,1,L,190,0,90,99,0,0
25306,982386910,1,1,27,28,4,1,11,0,K,22,1,a,100000,0,100,99,0,1
25307,959674620,1,2,34,40,4,1,12,0,T,29,1,L,1000,0,100,99,0,1
25308,614202383,1,2,39,26,4,1,#,0,K,26,1,L,,,,,,
25309,265496525,2,#,0,13,90,99,#,900,T,999,#,9,,,,,,
25310,960362077,1,1,45,13,2,1,#,0,T,40,1,M,,,,,,
25311,951163301,2,#,0,27,2,3,#,0,T,999,51,#,,,,,,
25312,242094024,1,1,15,14,4,1,11,500,T,42,1,L,,,,,,
25313,993755225,1,2,24,36,4,1,12,500,S,23,1,L,,,,,,
25314,902123071,1,1,63,40,4,99,#,0,Q,46,1,L,,,100,99,0,0
25315,204185846,1,1,74,4,2,1,#,0,H,62,0,L,,,,,,
25316,260839566,2,#,0,13,1,3,#,0,T,999,#,9,,,,,,
25317,977659774,1,1,19,13,4,10,12,0,T,17,1,L,,,,,,
25318,941918709,2,#,0,10,2,99,#,0,T,999,0,#,,,,,,
25319,962329600,1,1,17,30,2,1,#,0,K,46,1,L,,,,,,
25320,960140426,1,2,24,40,3,17,#,0,T,20,1,L,,,,,,
25321,326932493,1,2,36,13,3,1,#,0,T,29,1,L,,,,,,
25322,944630281,1,1,40,13,4,10,12,0,T,33,1,L,2149,0,120,99,0,1
25323,500042002,1,2,49,24,4,1,#,0,C,24,1,a,11962,0,130,99,0,1
25324,249248125,1,1,49,26,4,1,#,500,K,49,0,9,,,,,,
25325,953179173,1,1,26,13,1,1,#,99,T,21,1,L,,,,,,
25326,804429040,1,2,51,**,4,1,11,0,N,40,1,L,,,,,,
25327,959728326,2,#,0,11,2,3,#,0,T,999,51,#,,,,,,
